2025,10,1,32.8,1300017,7,
2025,10,2,6.5,1300017,7,
2025,10,3,59.4,1300017,7,
2025,10,4,10.1,1300017,7,
2025,10,5,5.1,1300017,7,
2025,10,6,10.3,1300017,7,
2025,10,7,0,1300017,7,
2025,10,8,0,1300017,7,
2025,10,9,0.5,1300017,7,
2025,10,10,10.2,1300017,7,
2025,10,11,2.9,1300017,7,
2025,10,12,24.4,1300017,7,
2025,10,13,0,1300017,7,
2025,10,14,0,1300017,7,
2025,10,15,8,1300017,7,
2025,10,16,2.9,1300017,7,
2025,10,17,0,1300017,7,
2025,10,18,0.4,1300017,7,
2025,10,19,38.8,1300017,7,
2025,10,20,3.4,1300017,7,
2025,10,21,0.4,1300017,7,
2025,10,22,0,1300017,7,
2025,10,23,11.6,1300017,7,
2025,10,24,1.5,1300017,7,
2025,10,25,1,1300017,7,
2025,10,26,1,1300017,7,
2025,10,27,1.8,1300017,7,
2025,10,28,0,1300017,7,
2025,10,29,6.6,1300017,7,
2025,10,30,0,1300017,7,
2025,10,31,0,1300017,7,
